seed,lr,damping,global_episode,total_steps,train_mean_reward,eval_mean_reward,time_seconds,grad_norm,fim_condition_number
200,0.5,N/A,210,5099,9.5,9.28,2.2007033824920654,0.0,N/A
200,0.5,N/A,220,5194,9.5,9.28,2.242274045944214,0.0,N/A
200,0.5,N/A,230,5289,9.5,9.28,2.283804178237915,0.0,N/A
200,0.5,N/A,240,5384,9.5,9.28,2.3254740238189697,0.0,N/A
200,0.5,N/A,250,5479,9.5,9.28,2.368718147277832,0.0,N/A
200,0.5,N/A,260,5574,9.5,9.28,2.415771245956421,0.0,N/A
200,0.5,N/A,270,5669,9.5,9.28,2.4608960151672363,0.0,N/A
200,0.5,N/A,280,5764,9.5,9.28,2.5036892890930176,0.0,N/A
200,0.5,N/A,290,5859,9.5,9.28,2.5458030700683594,0.0,N/A
200,0.5,N/A,300,5954,9.5,9.28,2.587430238723755,0.0,N/A
200,0.5,N/A,310,6049,9.5,9.28,2.6288740634918213,0.0,N/A
200,0.5,N/A,320,6144,9.5,9.28,2.6701602935791016,0.0,N/A
200,0.5,N/A,330,6239,9.5,9.28,2.7115492820739746,0.0,N/A
200,0.5,N/A,340,6334,9.5,9.28,2.7527523040771484,0.0,N/A
200,0.5,N/A,350,6429,9.5,9.28,2.7938802242279053,0.0,N/A
200,0.5,N/A,360,6524,9.5,9.28,2.8350703716278076,0.0,N/A
200,0.5,N/A,370,6619,9.5,9.28,2.876394033432007,0.0,N/A
200,0.5,N/A,380,6714,9.5,9.28,2.917750120162964,0.0,N/A
200,0.5,N/A,390,6809,9.5,9.28,2.9589521884918213,0.0,N/A
200,0.5,N/A,400,6904,9.5,9.28,3.0001730918884277,0.0,N/A
200,0.5,N/A,410,6999,9.5,9.28,3.0414352416992188,0.0,N/A
200,0.5,N/A,420,7094,9.5,9.28,3.0826592445373535,0.0,N/A
200,0.5,N/A,430,7189,9.5,9.28,3.123737096786499,0.0,N/A
200,0.5,N/A,440,7284,9.5,9.28,3.164767026901245,0.0,N/A
200,0.5,N/A,450,7379,9.5,9.28,3.20581316947937,0.0,N/A
200,0.5,N/A,460,7474,9.5,9.28,3.246835231781006,0.0,N/A
200,0.5,N/A,470,7569,9.5,9.28,3.287999391555786,0.0,N/A
200,0.5,N/A,480,7664,9.5,9.28,3.330970287322998,0.0,N/A
200,0.5,N/A,490,7759,9.5,9.28,3.3741672039031982,0.0,N/A
200,0.5,N/A,500,7854,9.5,9.28,3.4166719913482666,0.0,N/A
300,0.5,N/A,10,177,17.7,37.79,0.14514684677124023,9.231864929199219,N/A
300,0.5,N/A,20,546,36.9,23.96,0.2647082805633545,28.137195587158203,N/A
300,0.5,N/A,30,793,24.7,27.74,0.3844890594482422,9.109149932861328,N/A
300,0.5,N/A,40,1070,27.7,15.0,0.4650120735168457,24.905681610107422,N/A
300,0.5,N/A,50,1220,15.0,22.36,0.5571672916412354,50.95630645751953,N/A
300,0.5,N/A,60,1454,23.4,22.6,0.6570601463317871,13.268705368041992,N/A
300,0.5,N/A,70,1690,23.6,20.76,0.7518279552459717,26.47894287109375,N/A
300,0.5,N/A,80,1902,21.2,15.92,0.8283910751342773,24.884479522705078,N/A
300,0.5,N/A,90,2064,16.2,13.56,0.8925142288208008,2.5764307975769043,N/A
300,0.5,N/A,100,2203,13.9,12.06,0.9510421752929688,0.9512284398078918,N/A
300,0.5,N/A,110,2328,12.5,10.55,1.0012280941009521,5.748045444488525,N/A
300,0.5,N/A,120,2436,10.8,9.29,1.0449161529541016,38.13633728027344,N/A
300,0.5,N/A,130,2531,9.5,9.28,1.0867888927459717,25.064619064331055,N/A
300,0.5,N/A,140,2626,9.5,9.28,1.1285719871520996,0.0,N/A
300,0.5,N/A,150,2721,9.5,9.28,1.1702699661254883,0.0,N/A
300,0.5,N/A,160,2816,9.5,9.28,1.2118079662322998,0.0,N/A
300,0.5,N/A,170,2911,9.5,9.28,1.254180908203125,0.0,N/A
300,0.5,N/A,180,3006,9.5,9.28,1.2961201667785645,0.0,N/A
300,0.5,N/A,190,3101,9.5,9.28,1.3381221294403076,0.0,N/A
300,0.5,N/A,200,3196,9.5,9.28,1.3801329135894775,0.0,N/A
300,0.5,N/A,210,3291,9.5,9.28,1.4216010570526123,0.0,N/A
300,0.5,N/A,220,3386,9.5,9.28,1.4939489364624023,0.0,N/A
300,0.5,N/A,230,3481,9.5,9.28,1.541152000427246,0.0,N/A
300,0.5,N/A,240,3576,9.5,9.28,1.5836670398712158,0.0,N/A
300,0.5,N/A,250,3671,9.5,9.28,1.6255769729614258,0.0,N/A
300,0.5,N/A,260,3766,9.5,9.28,1.6667721271514893,0.0,N/A
300,0.5,N/A,270,3861,9.5,9.28,1.7096540927886963,0.0,N/A
300,0.5,N/A,280,3956,9.5,9.28,1.7547831535339355,0.0,N/A
300,0.5,N/A,290,4051,9.5,9.28,1.7982521057128906,0.0,N/A
300,0.5,N/A,300,4146,9.5,9.28,1.841689109802246,0.0,N/A
300,0.5,N/A,310,4241,9.5,9.28,1.8852980136871338,0.0,N/A
300,0.5,N/A,320,4336,9.5,9.28,1.9289228916168213,0.0,N/A
300,0.5,N/A,330,4431,9.5,9.28,1.9727680683135986,0.0,N/A
300,0.5,N/A,340,4526,9.5,9.28,2.016857862472534,0.0,N/A
300,0.5,N/A,350,4621,9.5,9.28,2.060425043106079,0.0,N/A
300,0.5,N/A,360,4716,9.5,9.28,2.103863000869751,0.0,N/A
300,0.5,N/A,370,4811,9.5,9.28,2.1470260620117188,0.0,N/A
300,0.5,N/A,380,4906,9.5,9.28,2.189857006072998,0.0,N/A
300,0.5,N/A,390,5001,9.5,9.28,2.2332041263580322,0.0,N/A
300,0.5,N/A,400,5096,9.5,9.28,2.2789981365203857,0.0,N/A
300,0.5,N/A,410,5191,9.5,9.28,2.325721263885498,0.0,N/A
300,0.5,N/A,420,5286,9.5,9.28,2.3694448471069336,0.0,N/A
300,0.5,N/A,430,5381,9.5,9.28,2.4133219718933105,0.0,N/A
300,0.5,N/A,440,5476,9.5,9.28,2.4572930335998535,0.0,N/A
300,0.5,N/A,450,5571,9.5,9.28,2.5007691383361816,0.0,N/A
300,0.5,N/A,460,5666,9.5,9.28,2.543156147003174,0.0,N/A
300,0.5,N/A,470,5761,9.5,9.28,2.586916923522949,0.0,N/A
300,0.5,N/A,480,5856,9.5,9.28,2.630315065383911,0.0,N/A
300,0.5,N/A,490,5951,9.5,9.28,2.674901008605957,0.0,N/A
300,0.5,N/A,500,6046,9.5,9.28,2.719529151916504,0.0,N/A
400,0.5,N/A,10,208,20.8,23.37,0.10303425788879395,23.060388565063477,N/A
400,0.5,N/A,20,430,22.2,10.09,0.16213202476501465,5.720857620239258,N/A
400,0.5,N/A,30,529,9.9,16.02,0.22745227813720703,21.15797233581543,N/A
400,0.5,N/A,40,688,15.9,15.82,0.2989943027496338,10.164063453674316,N/A
400,0.5,N/A,50,845,15.7,16.49,0.38689732551574707,7.365576267242432,N/A
400,0.5,N/A,60,1006,16.1,20.39,0.4732022285461426,11.06152057647705,N/A
400,0.5,N/A,70,1208,20.2,23.96,0.5738010406494141,2.637192487716675,N/A
400,0.5,N/A,80,1439,23.1,23.88,0.6777663230895996,10.38646125793457,N/A
400,0.5,N/A,90,1669,23.0,28.12,0.7988312244415283,20.406766891479492,N/A
400,0.5,N/A,100,1946,27.7,35.62,0.9488382339477539,4.870823383331299,N/A
400,0.5,N/A,110,2304,35.8,50.3,1.2440719604492188,21.509084701538086,N/A
400,0.5,N/A,120,2755,45.1,59.39,1.4963440895080566,26.888484954833984,N/A
400,0.5,N/A,130,3327,57.2,123.6,1.978417158126831,8.476425170898438,N/A
400,0.5,N/A,140,4111,78.4,59.39,2.2713842391967773,19.515949249267578,N/A
400,0.5,N/A,150,4688,57.7,51.27,2.5246169567108154,58.220001220703125,N/A
400,0.5,N/A,160,5260,57.2,40.3,2.7211709022521973,45.314613342285156,N/A
400,0.5,N/A,170,5678,41.8,37.38,2.8957109451293945,49.87406921386719,N/A
400,0.5,N/A,180,6070,39.2,35.55,3.0931220054626465,0.6898281574249268,N/A
400,0.5,N/A,190,6443,37.3,31.96,3.2498092651367188,25.640806198120117,N/A
400,0.5,N/A,200,6754,31.1,26.64,3.3757071495056152,15.261052131652832,N/A
400,0.5,N/A,210,7017,26.3,23.53,3.48899507522583,1.9363319873809814,N/A
400,0.5,N/A,220,7259,24.2,22.3,3.624108076095581,2.213474988937378,N/A
400,0.5,N/A,230,7490,23.1,21.58,3.727983236312866,5.74681282043457,N/A
400,0.5,N/A,240,7716,22.6,21.2,3.825071096420288,3.030057907104492,N/A
400,0.5,N/A,250,7937,22.1,20.82,3.9191510677337646,0.004960120189934969,N/A
400,0.5,N/A,260,8156,21.9,20.61,4.0130040645599365,0.006414294708520174,N/A
400,0.5,N/A,270,8371,21.5,20.88,4.112541913986206,25.726545333862305,N/A
400,0.5,N/A,280,8590,21.9,21.6,4.211424112319946,18.514739990234375,N/A
400,0.5,N/A,290,8816,22.6,22.37,4.310019254684448,1.0870479345321655,N/A
400,0.5,N/A,300,9048,23.2,23.08,4.410266160964966,0.760208010673523,N/A
400,0.5,N/A,310,9286,23.8,23.83,4.513719081878662,1.834317684173584,N/A
400,0.5,N/A,320,9531,24.5,23.83,4.618178129196167,18.95370864868164,N/A
400,0.5,N/A,330,9775,24.4,23.83,4.738460302352905,0.8666832447052002,N/A
400,0.5,N/A,340,10019,24.4,23.89,4.844969034194946,2.430572032928467,N/A
400,0.5,N/A,350,10263,24.4,24.01,4.951504230499268,0.8729668855667114,N/A
400,0.5,N/A,360,10507,24.4,24.06,5.0572521686553955,1.7379627227783203,N/A
400,0.5,N/A,370,10752,24.5,24.18,5.1639580726623535,0.8762314319610596,N/A
400,0.5,N/A,380,10997,24.5,24.04,5.27167010307312,5.2884087562561035,N/A
400,0.5,N/A,390,11242,24.5,23.77,5.378093004226685,2.0951826572418213,N/A
400,0.5,N/A,400,11485,24.3,23.31,5.48129415512085,4.418389797210693,N/A
400,0.5,N/A,410,11725,24.0,23.15,5.58300518989563,3.9719414710998535,N/A
400,0.5,N/A,420,11963,23.8,23.05,5.68383526802063,0.03252758830785751,N/A
400,0.5,N/A,430,12201,23.8,22.93,5.787430286407471,1.8943226337432861,N/A
400,0.5,N/A,440,12437,23.6,22.85,5.888301134109497,1.5413509607315063,N/A
400,0.5,N/A,450,12673,23.6,22.41,5.988669157028198,9.057291030883789,N/A
400,0.5,N/A,460,12906,23.3,22.08,6.087218284606934,2.951231002807617,N/A
400,0.5,N/A,470,13134,22.8,21.7,6.182659149169922,0.017029287293553352,N/A
400,0.5,N/A,480,13360,22.6,21.53,6.277022123336792,1.400935173034668,N/A
400,0.5,N/A,490,13584,22.4,21.49,6.370727300643921,3.166961669921875,N/A
400,0.5,N/A,500,13807,22.3,20.97,6.462774991989136,13.99088191986084,N/A
500,0.5,N/A,10,217,21.7,12.32,0.09755992889404297,65.59723663330078,N/A
500,0.5,N/A,20,338,12.1,58.29,0.33310699462890625,60.65988540649414,N/A
500,0.5,N/A,30,814,47.6,91.46,0.6904110908508301,57.13031768798828,N/A
500,0.5,N/A,40,1558,74.4,52.28,0.9546420574188232,25.053199768066406,N/A
500,0.5,N/A,50,2098,54.0,30.21,1.12776780128479,41.17550277709961,N/A
500,0.5,N/A,60,2399,30.1,24.32,1.243278980255127,5.30449104309082,N/A
500,0.5,N/A,70,2646,24.7,20.58,1.3386898040771484,17.85405921936035,N/A
500,0.5,N/A,80,2855,20.9,17.51,1.4191679954528809,10.471837997436523,N/A
500,0.5,N/A,90,3033,17.8,15.86,1.4906630516052246,2.0076544284820557,N/A
500,0.5,N/A,100,3195,16.2,14.51,1.556246042251587,6.107881546020508,N/A
500,0.5,N/A,110,3341,14.6,12.77,1.6143159866333008,30.546056747436523,N/A
500,0.5,N/A,120,3471,13.0,12.78,1.6708271503448486,48.030094146728516,N/A
500,0.5,N/A,130,3601,13.0,12.75,1.727207899093628,0.6816752552986145,N/A
500,0.5,N/A,140,3731,13.0,12.77,1.7845110893249512,0.779509425163269,N/A
500,0.5,N/A,150,3861,13.0,12.82,1.842756986618042,0.8123502731323242,N/A
500,0.5,N/A,160,3991,13.0,12.9,1.9040851593017578,2.039760112762451,N/A
500,0.5,N/A,170,4121,13.0,12.34,1.961245059967041,30.848920822143555,N/A
500,0.5,N/A,180,4247,12.6,12.09,2.015498161315918,14.300127983093262,N/A
500,0.5,N/A,190,4371,12.4,11.92,2.0684120655059814,1.0737501382827759,N/A
500,0.5,N/A,200,4492,12.1,12.7,2.12343692779541,52.35467529296875,N/A
500,0.5,N/A,210,4622,13.0,13.3,2.1814029216766357,0.9137272834777832,N/A
500,0.5,N/A,220,4758,13.6,14.01,2.242216110229492,6.488842487335205,N/A
500,0.5,N/A,230,4898,14.0,14.43,2.30472993850708,13.961678504943848,N/A
500,0.5,N/A,240,5043,14.5,14.72,2.373505115509033,1.7162240743637085,N/A
500,0.5,N/A,250,5191,14.8,14.77,2.4431240558624268,10.67960262298584,N/A
500,0.5,N/A,260,5339,14.8,15.2,2.5128729343414307,14.036070823669434,N/A
500,0.5,N/A,270,5490,15.1,14.47,2.579272985458374,49.522186279296875,N/A
500,0.5,N/A,280,5635,14.5,13.84,2.642242908477783,0.15381976962089539,N/A
500,0.5,N/A,290,5775,14.0,13.32,2.7025768756866455,1.6128560304641724,N/A
500,0.5,N/A,300,5912,13.7,12.84,2.7609150409698486,7.2216668128967285,N/A
500,0.5,N/A,310,6042,13.0,12.31,2.8189499378204346,0.6962180137634277,N/A
500,0.5,N/A,320,6167,12.5,12.69,2.8775198459625244,50.572593688964844,N/A
500,0.5,N/A,330,6297,13.0,13.02,2.936368942260742,1.7971217632293701,N/A
500,0.5,N/A,340,6427,13.0,13.18,2.9958279132843018,3.337318181991577,N/A
500,0.5,N/A,350,6561,13.4,14.63,3.0602879524230957,91.69690704345703,N/A
500,0.5,N/A,360,6708,14.7,16.61,3.132412910461426,35.046836853027344,N/A
500,0.5,N/A,370,6875,16.7,18.52,3.2131049633026123,0.0218805018812418,N/A
500,0.5,N/A,380,7062,18.7,21.53,3.3056211471557617,35.23528289794922,N/A
500,0.5,N/A,390,7279,21.7,24.39,3.410599946975708,10.583471298217773,N/A
500,0.5,N/A,400,7525,24.6,28.68,3.5330288410186768,74.2699966430664,N/A
500,0.5,N/A,410,7816,29.1,35.55,3.6814520359039307,31.046724319458008,N/A
500,0.5,N/A,420,8166,35.0,43.83,3.9014410972595215,23.101852416992188,N/A
500,0.5,N/A,430,8658,49.2,50.35,4.162122964859009,30.744165420532227,N/A
500,0.5,N/A,440,9160,50.2,53.6,4.400396823883057,1.401399850845337,N/A
500,0.5,N/A,450,9684,52.4,61.59,4.663837909698486,51.22159957885742,N/A
500,0.5,N/A,460,10293,60.9,72.29,4.966608047485352,18.025571823120117,N/A
500,0.5,N/A,470,10948,65.5,71.73,5.270883798599243,58.593299865722656,N/A
500,0.5,N/A,480,11613,66.5,73.39,5.58259391784668,6.864220142364502,N/A
500,0.5,N/A,490,12291,67.8,81.85,5.922632932662964,93.58575439453125,N/A
500,0.5,N/A,500,13135,84.4,101.96,6.3447370529174805,105.65431213378906,N/A
100,0.1,N/A,10,118,11.8,64.46,0.2274172306060791,27.849515914916992,N/A
100,0.1,N/A,20,691,57.3,24.87,0.3704991340637207,89.89089965820312,N/A
100,0.1,N/A,30,935,24.4,23.11,0.4790840148925781,7.6147990226745605,N/A
100,0.1,N/A,40,1150,21.5,25.36,0.5886480808258057,14.435908317565918,N/A
100,0.1,N/A,50,1398,24.8,27.17,0.7063391208648682,10.794748306274414,N/A
100,0.1,N/A,60,1673,27.5,27.37,0.8276031017303467,10.944198608398438,N/A
100,0.1,N/A,70,1942,26.9,23.85,0.9365830421447754,42.810970306396484,N/A
100,0.1,N/A,80,2177,23.5,23.3,1.039928913116455,20.58782958984375,N/A
100,0.1,N/A,90,2400,22.3,23.21,1.1412172317504883,6.234872341156006,N/A
100,0.1,N/A,100,2622,22.2,21.56,1.2369539737701416,44.300201416015625,N/A
100,0.1,N/A,110,2826,20.4,19.82,1.3249390125274658,11.946475982666016,N/A
100,0.1,N/A,120,3014,18.8,17.57,1.4037652015686035,15.02210521697998,N/A
100,0.1,N/A,130,3184,17.0,16.11,1.4759790897369385,12.077961921691895,N/A
100,0.1,N/A,140,3344,16.0,15.6,1.5454020500183105,12.759568214416504,N/A
100,0.1,N/A,150,3494,15.0,14.49,1.6099238395690918,13.818440437316895,N/A
100,0.1,N/A,160,3634,14.0,14.32,1.672821044921875,25.335588455200195,N/A
100,0.1,N/A,170,3777,14.3,14.58,1.736954927444458,9.063624382019043,N/A
100,0.1,N/A,180,3919,14.2,15.81,1.8050811290740967,43.90312576293945,N/A
100,0.1,N/A,190,4071,15.2,16.68,1.877326250076294,2.4869980812072754,N/A
100,0.1,N/A,200,4234,16.3,16.93,1.95135498046875,23.406963348388672,N/A
100,0.1,N/A,210,4398,16.4,17.29,2.0267021656036377,6.292845249176025,N/A
100,0.1,N/A,220,4567,16.9,17.11,2.101881980895996,25.182497024536133,N/A
100,0.1,N/A,230,4731,16.4,16.9,2.176215171813965,3.797996759414673,N/A
100,0.1,N/A,240,4898,16.7,16.17,2.2481632232666016,28.492992401123047,N/A
100,0.1,N/A,250,5057,15.9,15.86,2.318405866622925,7.017073154449463,N/A
100,0.1,N/A,260,5210,15.3,15.73,2.38742995262146,16.45053482055664,N/A
100,0.1,N/A,270,5362,15.2,15.85,2.456578254699707,11.038278579711914,N/A
100,0.1,N/A,280,5515,15.3,15.99,2.526445150375366,10.02087116241455,N/A
100,0.1,N/A,290,5672,15.7,16.16,2.5971341133117676,3.6129772663116455,N/A
100,0.1,N/A,300,5829,15.7,16.09,2.6679391860961914,14.021912574768066,N/A
100,0.1,N/A,310,5985,15.6,16.36,2.7393312454223633,19.75662612915039,N/A
100,0.1,N/A,320,6144,15.9,16.62,2.8121721744537354,3.0107717514038086,N/A
100,0.1,N/A,330,6307,16.3,17.27,2.8875579833984375,27.056705474853516,N/A
100,0.1,N/A,340,6479,17.2,17.82,2.9654531478881836,10.310234069824219,N/A
100,0.1,N/A,350,6652,17.3,19.54,3.049027919769287,28.81476402282715,N/A
100,0.1,N/A,360,6850,19.8,21.51,3.1415061950683594,4.049963474273682,N/A
100,0.1,N/A,370,7058,20.8,22.91,3.2396838665008545,39.71498489379883,N/A
100,0.1,N/A,380,7278,22.0,24.07,3.343142032623291,0.6763882040977478,N/A
100,0.1,N/A,390,7510,23.2,25.82,3.4540722370147705,2.3964476585388184,N/A
100,0.1,N/A,400,7765,25.5,27.47,3.5724899768829346,15.320903778076172,N/A
100,0.1,N/A,410,8042,27.7,30.68,3.7037808895111084,30.018444061279297,N/A
100,0.1,N/A,420,8344,30.2,31.86,3.841982126235962,42.551631927490234,N/A
100,0.1,N/A,430,8668,32.4,37.63,4.000946044921875,71.56605529785156,N/A
100,0.1,N/A,440,9034,36.6,41.06,4.175143003463745,48.819820404052734,N/A
100,0.1,N/A,450,9428,39.4,46.42,4.370419025421143,31.336055755615234,N/A
100,0.1,N/A,460,9840,41.2,51.65,4.585566997528076,12.999579429626465,N/A
100,0.1,N/A,470,10297,45.7,53.39,4.810558080673218,13.23637866973877,N/A
100,0.1,N/A,480,10822,52.5,53.17,5.042212009429932,40.25174331665039,N/A
100,0.1,N/A,490,11292,47.0,54.07,5.272891044616699,2.1538867950439453,N/A
100,0.1,N/A,500,11741,44.9,50.59,5.488278150558472,1.8644362688064575,N/A
200,0.1,N/A,10,188,18.8,19.92,0.09002494812011719,54.391075134277344,N/A
200,0.1,N/A,20,400,21.2,57.65,0.3065779209136963,51.02064895629883,N/A
200,0.1,N/A,30,988,58.8,64.79,0.5846819877624512,11.685297012329102,N/A
200,0.1,N/A,40,1659,67.1,44.56,0.8075499534606934,16.19803237915039,N/A
200,0.1,N/A,50,2066,40.7,60.92,1.0557277202606201,54.154319763183594,N/A
200,0.1,N/A,60,2599,53.3,100.53,1.4465076923370361,33.22072982788086,N/A
200,0.1,N/A,70,3577,97.8,191.0,2.1818928718566895,31.882858276367188,N/A
200,0.1,N/A,80,5254,167.7,120.88,2.767531633377075,179.7889862060547,N/A
200,0.1,N/A,90,6430,117.6,36.81,3.023770809173584,190.85494995117188,N/A
200,0.1,N/A,100,6826,39.6,28.46,3.16605281829834,52.638710021972656,N/A
200,0.1,N/A,110,7147,32.1,26.6,3.2902867794036865,33.736881256103516,N/A
200,0.1,N/A,120,7432,28.5,25.95,3.4078757762908936,8.16793441772461,N/A
200,0.1,N/A,130,7707,27.5,25.16,3.5219368934631348,14.759603500366211,N/A
200,0.1,N/A,140,7966,25.9,25.26,3.6340348720550537,21.863731384277344,N/A
200,0.1,N/A,150,8229,26.3,25.94,3.7487237453460693,16.640775680541992,N/A
200,0.1,N/A,160,8500,27.1,27.0,3.867842674255371,7.076916217803955,N/A
200,0.1,N/A,170,8780,28.0,28.94,3.9940967559814453,20.951290130615234,N/A
200,0.1,N/A,180,9080,30.0,30.28,4.127269744873047,11.82353687286377,N/A
200,0.1,N/A,190,9385,30.5,29.61,4.258826971054077,39.93496322631836,N/A
200,0.1,N/A,200,9684,29.9,30.85,4.394035816192627,41.71294403076172,N/A
200,0.1,N/A,210,9998,31.4,31.71,4.533306837081909,11.803199768066406,N/A
200,0.1,N/A,220,10312,31.4,30.66,4.6694416999816895,33.10706329345703,N/A
200,0.1,N/A,230,10623,31.1,30.18,4.8036017417907715,5.553374290466309,N/A
200,0.1,N/A,240,10929,30.6,28.84,4.932798862457275,22.884563446044922,N/A
200,0.1,N/A,250,11223,29.4,28.02,5.057543754577637,6.188983917236328,N/A
200,0.1,N/A,260,11506,28.3,27.24,5.179077863693237,4.80364990234375,N/A
200,0.1,N/A,270,11785,27.9,27.01,5.2991297245025635,10.650561332702637,N/A
200,0.1,N/A,280,12060,27.5,26.36,5.416748762130737,14.879608154296875,N/A
200,0.1,N/A,290,12329,26.9,26.04,5.532138824462891,8.484649658203125,N/A
200,0.1,N/A,300,12597,26.8,26.38,5.649058818817139,21.721311569213867,N/A
200,0.1,N/A,310,12872,27.5,27.47,5.770323753356934,24.878440856933594,N/A
200,0.1,N/A,320,13154,28.2,27.94,5.893398761749268,17.314373016357422,N/A
200,0.1,N/A,330,13438,28.4,29.34,6.021812915802002,24.76190948486328,N/A
200,0.1,N/A,340,13728,29.0,30.55,6.154507637023926,9.110004425048828,N/A
200,0.1,N/A,350,14039,31.1,31.27,6.291783809661865,7.954318523406982,N/A
200,0.1,N/A,360,14359,32.0,31.44,6.430949687957764,13.326148986816406,N/A
200,0.1,N/A,370,14674,31.5,32.35,6.572333812713623,19.5472412109375,N/A
200,0.1,N/A,380,15001,32.7,32.31,6.714355945587158,24.82777976989746,N/A
200,0.1,N/A,390,15331,33.0,32.37,6.857043743133545,8.23737907409668,N/A
200,0.1,N/A,400,15663,33.2,32.93,7.002197980880737,19.317703247070312,N/A
200,0.1,N/A,410,16003,34.0,34.91,7.155214786529541,23.50337791442871,N/A
200,0.1,N/A,420,16366,36.3,38.93,7.323601722717285,27.87757110595703,N/A
200,0.1,N/A,430,16759,39.3,41.54,7.503760814666748,17.41094970703125,N/A
200,0.1,N/A,440,17182,42.3,45.6,7.700394868850708,17.699058532714844,N/A
200,0.1,N/A,450,17638,45.6,50.27,7.915841579437256,33.99286651611328,N/A
200,0.1,N/A,460,18157,51.9,62.08,8.177324771881104,18.313154220581055,N/A
200,0.1,N/A,470,18814,65.7,110.41,8.611658811569214,71.55677032470703,N/A
200,0.1,N/A,480,19920,110.6,116.05,9.114297866821289,94.70510864257812,N/A
200,0.1,N/A,490,21079,115.9,125.28,9.716811656951904,137.1836700439453,N/A
200,0.1,N/A,500,22343,126.4,135.17,10.302040815353394,51.7304573059082,N/A
300,0.1,N/A,10,177,17.7,120.08,0.4146859645843506,9.231864929199219,N/A
